image_filename,relative_path,subject,year,section,question_no,question_type,correct_answer,marks,negative_marks
CH_2015_CH_49.png,CH/CH/CH_2015_CH_49.png,CH,2015,CH,49,MCQ,A,2,0.67
CH_2015_CH_50.png,CH/CH/CH_2015_CH_50.png,CH,2015,CH,50,MCQ,A,2,0.67
CH_2015_CH_51.png,CH/CH/CH_2015_CH_51.png,CH,2015,CH,51,NAT,0.85 to 0.9  (≈ 0.87 min),2,0
CH_2015_CH_52.png,CH/CH/CH_2015_CH_52.png,CH,2015,CH,52,NAT,3.5 to 3.7  (≈ 3.6),2,0
CH_2015_CH_53.png,CH/CH/CH_2015_CH_53.png,CH,2015,CH,53,NAT,567 to 577  (≈ 573 lakhs),2,0
CH_2015_CH_54.png,CH/CH/CH_2015_CH_54.png,CH,2015,CH,54,NAT,15.0 to 15.5  (≈ 15.2 crores),2,0
CH_2015_CH_55.png,CH/CH/CH_2015_CH_55.png,CH,2015,CH,55,MCQ,D,2,0.67
CH_2016_GA_1.png,CH/GA/CH_2016_GA_1.png,CH,2016,GA,1,MCQ,B,1,0.33
CH_2016_GA_2.png,CH/GA/CH_2016_GA_2.png,CH,2016,GA,2,MCQ,A,1,0.33
CH_2016_GA_3.png,CH/GA/CH_2016_GA_3.png,CH,2016,GA,3,MCQ,D,1,0.33
CH_2016_GA_4.png,CH/GA/CH_2016_GA_4.png,CH,2016,GA,4,MCQ,C,1,0.33
CH_2016_GA_5.png,CH/GA/CH_2016_GA_5.png,CH,2016,GA,5,MCQ,B,1,0.33
CH_2016_GA_6.png,CH/GA/CH_2016_GA_6.png,CH,2016,GA,6,MCQ,C,2,0.67
CH_2016_GA_7.png,CH/GA/CH_2016_GA_7.png,CH,2016,GA,7,MCQ,C,2,0.67
CH_2016_GA_8.png,CH/GA/CH_2016_GA_8.png,CH,2016,GA,8,MCQ,C,2,0.67
CH_2016_GA_9.png,CH/GA/CH_2016_GA_9.png,CH,2016,GA,9,MCQ,A,2,0.67
CH_2016_GA_10.png,CH/GA/CH_2016_GA_10.png,CH,2016,GA,10,MCQ,C,2,0.67
CH_2016_CH_1.png,CH/CH/CH_2016_CH_1.png,CH,2016,CH,1,MCQ,C,1,0.33
CH_2016_CH_2.png,CH/CH/CH_2016_CH_2.png,CH,2016,CH,2,MCQ,A,1,0.33
CH_2016_CH_3.png,CH/CH/CH_2016_CH_3.png,CH,2016,CH,3,MCQ,D,1,0.33
CH_2016_CH_4.png,CH/CH/CH_2016_CH_4.png,CH,2016,CH,4,MCQ,B,1,0.33
CH_2016_CH_5.png,CH/CH/CH_2016_CH_5.png,CH,2016,CH,5,NAT,−58 kJ/mol (-58.1 : -57.9),1,0
CH_2016_CH_6.png,CH/CH/CH_2016_CH_6.png,CH,2016,CH,6,MCQ,C,1,0.33
CH_2016_CH_7.png,CH/CH/CH_2016_CH_7.png,CH,2016,CH,7,MCQ,A,1,0.33
CH_2016_CH_8.png,CH/CH/CH_2016_CH_8.png,CH,2016,CH,8,NAT,10 cm (9.9 : 10.1),1,0
CH_2016_CH_9.png,CH/CH/CH_2016_CH_9.png,CH,2016,CH,9,NAT,3.9 K/W (3.88 : 3.92),1,0
CH_2016_CH_10.png,CH/CH/CH_2016_CH_10.png,CH,2016,CH,10,MCQ,C,1,0.33
CH_2016_CH_11.png,CH/CH/CH_2016_CH_11.png,CH,2016,CH,11,NAT,≈ 0.40 ( 0.39 : 0.41 ),1,0
CH_2016_CH_12.png,CH/CH/CH_2016_CH_12.png,CH,2016,CH,12,MCQ,D,1,0.33
CH_2016_CH_13.png,CH/CH/CH_2016_CH_13.png,CH,2016,CH,13,MCQ,C,1,0.33
CH_2016_CH_14.png,CH/CH/CH_2016_CH_14.png,CH,2016,CH,14,NAT,2 mol m⁻³ s⁻¹ (1.99 : 2.01),1,0
CH_2016_CH_15.png,CH/CH/CH_2016_CH_15.png,CH,2016,CH,15,MCQ,C,1,0.33
CH_2016_CH_16.png,CH/CH/CH_2016_CH_16.png,CH,2016,CH,16,NAT,28.5 (28.0 : 29.0),1,0
CH_2016_CH_17.png,CH/CH/CH_2016_CH_17.png,CH,2016,CH,17,MCQ,D,1,0.33
CH_2016_CH_18.png,CH/CH/CH_2016_CH_18.png,CH,2016,CH,18,MCQ,C,1,0.33
CH_2016_CH_19.png,CH/CH/CH_2016_CH_19.png,CH,2016,CH,19,MCQ,D,1,0.33
CH_2016_CH_20.png,CH/CH/CH_2016_CH_20.png,CH,2016,CH,20,MCQ,A,1,0.33
CH_2016_CH_21.png,CH/CH/CH_2016_CH_21.png,CH,2016,CH,21,MCQ,B,1,0.33
CH_2016_CH_22.png,CH/CH/CH_2016_CH_22.png,CH,2016,CH,22,MCQ,D,1,0.33
CH_2016_CH_23.png,CH/CH/CH_2016_CH_23.png,CH,2016,CH,23,MCQ,B,1,0.33
CH_2016_CH_24.png,CH/CH/CH_2016_CH_24.png,CH,2016,CH,24,MCQ,D,1,0.33
CH_2016_CH_25.png,CH/CH/CH_2016_CH_25.png,CH,2016,CH,25,MCQ,A,1,0.33
CH_2016_CH_26.png,CH/CH/CH_2016_CH_26.png,CH,2016,CH,26,NAT,x₃ = 15 (14.9 : 15.1),2,0
CH_2016_CH_27.png,CH/CH/CH_2016_CH_27.png,CH,2016,CH,27,MCQ,D,2,0.67
CH_2016_CH_28.png,CH/CH/CH_2016_CH_28.png,CH,2016,CH,28,NAT,m ≈ 2.55 (2.25 : 2.72),2,0
CH_2016_CH_29.png,CH/CH/CH_2016_CH_29.png,CH,2016,CH,29,NAT,2.65 (2.6 : 2.7),2,0
CH_2016_CH_30.png,CH/CH/CH_2016_CH_30.png,CH,2016,CH,30,NAT,94.67 (94.5 : 94.8),2,0
CH_2016_CH_31.png,CH/CH/CH_2016_CH_31.png,CH,2016,CH,31,MCQ,A,2,0.67
CH_2016_CH_32.png,CH/CH/CH_2016_CH_32.png,CH,2016,CH,32,NAT,373 K (371.0 : 375.0),2,0
CH_2016_CH_33.png,CH/CH/CH_2016_CH_33.png,CH,2016,CH,33,NAT,400 J/mol (399.9 : 400.1),2,0
CH_2016_CH_34.png,CH/CH/CH_2016_CH_34.png,CH,2016,CH,34,NAT,1.65 (1.63 : 1.67),2,0
CH_2016_CH_35.png,CH/CH/CH_2016_CH_35.png,CH,2016,CH,35,MCQ,B,2,0.67
CH_2016_CH_36.png,CH/CH/CH_2016_CH_36.png,CH,2016,CH,36,MCQ,C,2,0.67
CH_2016_CH_37.png,CH/CH/CH_2016_CH_37.png,CH,2016,CH,37,NAT,2.15 mm (2.05 : 2.25),2,0
CH_2016_CH_38.png,CH/CH/CH_2016_CH_38.png,CH,2016,CH,38,NAT,49 m³/h  (48.5 : 49.5),2,0
CH_2016_CH_39.png,CH/CH/CH_2016_CH_39.png,CH,2016,CH,39,NAT,0.125 m/s (0.12 : 0.13),2,0
CH_2016_CH_40.png,CH/CH/CH_2016_CH_40.png,CH,2016,CH,40,MCQ,B,2,0.67
CH_2016_CH_41.png,CH/CH/CH_2016_CH_41.png,CH,2016,CH,41,MCQ,A,2,0.67
CH_2016_CH_42.png,CH/CH/CH_2016_CH_42.png,CH,2016,CH,42,NAT,0.25 (0.245 : 0.255),2,0
CH_2016_CH_43.png,CH/CH/CH_2016_CH_43.png,CH,2016,CH,43,NAT,1 (0.98 : 1.02),2,0
CH_2016_CH_44.png,CH/CH/CH_2016_CH_44.png,CH,2016,CH,44,MCQ,C,2,0.67
CH_2016_CH_45.png,CH/CH/CH_2016_CH_45.png,CH,2016,CH,45,MCQ,C,2,0.67
CH_2016_CH_46.png,CH/CH/CH_2016_CH_46.png,CH,2016,CH,46,MCQ,B,2,0.67
CH_2016_CH_47.png,CH/CH/CH_2016_CH_47.png,CH,2016,CH,47,NAT,0.267 s⁻¹ (0.255 : 0.280),2,0
CH_2016_CH_48.png,CH/CH/CH_2016_CH_48.png,CH,2016,CH,48,NAT,8 m³ (7.9 : 8.1),2,0
CH_2016_CH_49.png,CH/CH/CH_2016_CH_49.png,CH,2016,CH,49,MCQ,B,2,0.67
CH_2016_CH_50.png,CH/CH/CH_2016_CH_50.png,CH,2016,CH,50,NAT,0.25 (0.23 : 0.27),2,0
CH_2016_CH_51.png,CH/CH/CH_2016_CH_51.png,CH,2016,CH,51,NAT,10.13 m³/h (10.00 : 10.25),2,0
CH_2016_CH_52.png,CH/CH/CH_2016_CH_52.png,CH,2016,CH,52,NAT,2.5 (2.49 : 2.51),2,0
CH_2016_CH_53.png,CH/CH/CH_2016_CH_53.png,CH,2016,CH,53,MCQ,MTA,2,0
CH_2016_CH_54.png,CH/CH/CH_2016_CH_54.png,CH,2016,CH,54,MCQ,D,2,0.67
CH_2016_CH_55.png,CH/CH/CH_2016_CH_55.png,CH,2016,CH,55,MCQ,D,2,0.67
CH_2017_GA_1.png,CH/GA/CH_2017_GA_1.png,CH,2017,GA,1,MCQ,D,1,0.33
CH_2017_GA_2.png,CH/GA/CH_2017_GA_2.png,CH,2017,GA,2,MCQ,D,1,0.33
CH_2017_GA_3.png,CH/GA/CH_2017_GA_3.png,CH,2017,GA,3,MCQ,C,1,0.33
CH_2017_GA_4.png,CH/GA/CH_2017_GA_4.png,CH,2017,GA,4,MCQ,C,1,0.33
CH_2017_GA_5.png,CH/GA/CH_2017_GA_5.png,CH,2017,GA,5,MCQ,C,1,0.33
CH_2017_GA_6.png,CH/GA/CH_2017_GA_6.png,CH,2017,GA,6,MCQ,B,2,0.67
CH_2017_GA_7.png,CH/GA/CH_2017_GA_7.png,CH,2017,GA,7,MCQ,C,2,0.67
CH_2017_GA_8.png,CH/GA/CH_2017_GA_8.png,CH,2017,GA,8,MCQ,B,2,0.67
CH_2017_GA_9.png,CH/GA/CH_2017_GA_9.png,CH,2017,GA,9,MCQ,A,2,0.67
CH_2017_GA_10.png,CH/GA/CH_2017_GA_10.png,CH,2017,GA,10,MCQ,B,2,0.67
CH_2017_CH_1.png,CH/CH/CH_2017_CH_1.png,CH,2017,CH,1,MCQ,B,1,0.33
CH_2017_CH_2.png,CH/CH/CH_2017_CH_2.png,CH,2017,CH,2,MCQ,C,1,0.33
CH_2017_CH_3.png,CH/CH/CH_2017_CH_3.png,CH,2017,CH,3,MCQ,B,1,0.33
CH_2017_CH_4.png,CH/CH/CH_2017_CH_4.png,CH,2017,CH,4,MCQ,A,1,0.33
CH_2017_CH_5.png,CH/CH/CH_2017_CH_5.png,CH,2017,CH,5,MCQ,C,1,0.33
CH_2017_CH_6.png,CH/CH/CH_2017_CH_6.png,CH,2017,CH,6,MCQ,A,1,0.33
CH_2017_CH_7.png,CH/CH/CH_2017_CH_7.png,CH,2017,CH,7,MCQ,C,1,0.33
CH_2017_CH_8.png,CH/CH/CH_2017_CH_8.png,CH,2017,CH,8,NAT,300 W/m²·°C (298 to 302),1,0
CH_2017_CH_9.png,CH/CH/CH_2017_CH_9.png,CH,2017,CH,9,NAT,"16,000 Rupees (15900 to 16100)",1,0
CH_2017_CH_10.png,CH/CH/CH_2017_CH_10.png,CH,2017,CH,10,NAT,0.54 cm/s (0.52 to 0.56),1,0
CH_2017_CH_11.png,CH/CH/CH_2017_CH_11.png,CH,2017,CH,11,MCQ,D,1,0.33
CH_2017_CH_12.png,CH/CH/CH_2017_CH_12.png,CH,2017,CH,12,MCQ,B,1,0.33
CH_2017_CH_13.png,CH/CH/CH_2017_CH_13.png,CH,2017,CH,13,NAT,3 (2.99 to 3.01),1,0
CH_2017_CH_14.png,CH/CH/CH_2017_CH_14.png,CH,2017,CH,14,MCQ,B,1,0.33
CH_2017_CH_15.png,CH/CH/CH_2017_CH_15.png,CH,2017,CH,15,MCQ,D,1,0.33
CH_2017_CH_16.png,CH/CH/CH_2017_CH_16.png,CH,2017,CH,16,MCQ,A,1,0.33
CH_2017_CH_17.png,CH/CH/CH_2017_CH_17.png,CH,2017,CH,17,MCQ,D,1,0.33
CH_2017_CH_18.png,CH/CH/CH_2017_CH_18.png,CH,2017,CH,18,MCQ,C,1,0.33
CH_2017_CH_19.png,CH/CH/CH_2017_CH_19.png,CH,2017,CH,19,MCQ,B,1,0.33
CH_2017_CH_20.png,CH/CH/CH_2017_CH_20.png,CH,2017,CH,20,NAT,1 (1 to 1),1,0
CH_2017_CH_21.png,CH/CH/CH_2017_CH_21.png,CH,2017,CH,21,MCQ,C,1,0.33
CH_2017_CH_22.png,CH/CH/CH_2017_CH_22.png,CH,2017,CH,22,MCQ,B,1,0.33
CH_2017_CH_23.png,CH/CH/CH_2017_CH_23.png,CH,2017,CH,23,NAT,120 % (119 to 121),1,0
CH_2017_CH_24.png,CH/CH/CH_2017_CH_24.png,CH,2017,CH,24,NAT,3 (3 to 3),1,0
CH_2017_CH_25.png,CH/CH/CH_2017_CH_25.png,CH,2017,CH,25,MCQ,A,1,0.33
CH_2017_CH_26.png,CH/CH/CH_2017_CH_26.png,CH,2017,CH,26,NAT,91.5 (90.0 to 93.0),2,0
CH_2017_CH_27.png,CH/CH/CH_2017_CH_27.png,CH,2017,CH,27,NAT,14.9 bar (14.7 to 15.1),2,0
CH_2017_CH_28.png,CH/CH/CH_2017_CH_28.png,CH,2017,CH,28,MCQ,B,2,0.67
CH_2017_CH_29.png,CH/CH/CH_2017_CH_29.png,CH,2017,CH,29,NAT,0.5 (0.49 to 0.51),2,0
CH_2017_CH_30.png,CH/CH/CH_2017_CH_30.png,CH,2017,CH,30,NAT,4.0 mol/s (3.9 to 4.1),2,0
CH_2017_CH_31.png,CH/CH/CH_2017_CH_31.png,CH,2017,CH,31,MCQ,B,2,0.67
CH_2017_CH_32.png,CH/CH/CH_2017_CH_32.png,CH,2017,CH,32,MCQ,C,2,0.67
CH_2017_CH_33.png,CH/CH/CH_2017_CH_33.png,CH,2017,CH,33,NAT,13.3 mg/liter (13.0 to 13.5),2,0
CH_2017_CH_34.png,CH/CH/CH_2017_CH_34.png,CH,2017,CH,34,NAT,"16,454 Rupees (16300 to 16600)",2,0
CH_2017_CH_35.png,CH/CH/CH_2017_CH_35.png,CH,2017,CH,35,NAT,13 mm (12.99 to 13.01),2,0
CH_2017_CH_36.png,CH/CH/CH_2017_CH_36.png,CH,2017,CH,36,NAT,10 rps (9.9 to 10.1),2,0
CH_2017_CH_37.png,CH/CH/CH_2017_CH_37.png,CH,2017,CH,37,NAT,0.37  (≈ 37 %) (0.36 to 0.38b),2,0
CH_2017_CH_38.png,CH/CH/CH_2017_CH_38.png,CH,2017,CH,38,MCQ,C,2,0.67
CH_2017_CH_39.png,CH/CH/CH_2017_CH_39.png,CH,2017,CH,39,NAT,0.80 (0.79 to 0.81),2,0
CH_2017_CH_40.png,CH/CH/CH_2017_CH_40.png,CH,2017,CH,40,NAT,0.60 mol/s (0.59 to 0.61),2,0
CH_2017_CH_41.png,CH/CH/CH_2017_CH_41.png,CH,2017,CH,41,NAT,1.0 s (1.0 to 1.0),2,0
CH_2017_CH_42.png,CH/CH/CH_2017_CH_42.png,CH,2017,CH,42,NAT,20.4 g (20.2 to 20.6),2,0
CH_2017_CH_43.png,CH/CH/CH_2017_CH_43.png,CH,2017,CH,43,MCQ,C,2,0.67
CH_2017_CH_44.png,CH/CH/CH_2017_CH_44.png,CH,2017,CH,44,MCQ,A,2,0.67
CH_2017_CH_45.png,CH/CH/CH_2017_CH_45.png,CH,2017,CH,45,NAT,0.31 Pa (0.30 to 0.33),2,0
CH_2017_CH_46.png,CH/CH/CH_2017_CH_46.png,CH,2017,CH,46,MCQ,D,2,0.67
CH_2017_CH_47.png,CH/CH/CH_2017_CH_47.png,CH,2017,CH,47,NAT,4.0 s (3.9 to 4.1),2,0
CH_2017_CH_48.png,CH/CH/CH_2017_CH_48.png,CH,2017,CH,48,NAT,0.88 (0.86 to 0.90),2,0
CH_2017_CH_49.png,CH/CH/CH_2017_CH_49.png,CH,2017,CH,49,NAT,10 (10 to 10),2,0
CH_2017_CH_50.png,CH/CH/CH_2017_CH_50.png,CH,2017,CH,50,NAT,200 kg/s (198 to 202),2,0
CH_2017_CH_51.png,CH/CH/CH_2017_CH_51.png,CH,2017,CH,51,NAT,≈ 2511 J/mol  (accepted 2440 to 2460 per official key),2,0
CH_2017_CH_52.png,CH/CH/CH_2017_CH_52.png,CH,2017,CH,52,NAT,0.79  (≈ π/4) (0.77 to 0.80),2,0
CH_2017_CH_53.png,CH/CH/CH_2017_CH_53.png,CH,2017,CH,53,MCQ,B,2,0.67
CH_2017_CH_54.png,CH/CH/CH_2017_CH_54.png,CH,2017,CH,54,NAT,0.36 (0.35 to 0.37),2,0
CH_2017_CH_55.png,CH/CH/CH_2017_CH_55.png,CH,2017,CH,55,NAT,0.91 % (0.90 to 0.92),2,0
CH_2018_GA_1.png,CH/GA/CH_2018_GA_1.png,CH,2018,GA,1,MCQ,A,1,0.33
CH_2018_GA_2.png,CH/GA/CH_2018_GA_2.png,CH,2018,GA,2,MCQ,C,1,0.33
CH_2018_GA_3.png,CH/GA/CH_2018_GA_3.png,CH,2018,GA,3,MCQ,B,1,0.33
CH_2018_GA_4.png,CH/GA/CH_2018_GA_4.png,CH,2018,GA,4,MCQ,C,1,0.33
CH_2018_GA_5.png,CH/GA/CH_2018_GA_5.png,CH,2018,GA,5,MCQ,D,1,0.33
CH_2018_GA_6.png,CH/GA/CH_2018_GA_6.png,CH,2018,GA,6,MCQ,A,2,0.67
CH_2018_GA_7.png,CH/GA/CH_2018_GA_7.png,CH,2018,GA,7,MCQ,C,2,0.67
CH_2018_GA_8.png,CH/GA/CH_2018_GA_8.png,CH,2018,GA,8,MCQ,D,2,0.67
CH_2018_GA_9.png,CH/GA/CH_2018_GA_9.png,CH,2018,GA,9,MCQ,C,2,0.67
CH_2018_GA_10.png,CH/GA/CH_2018_GA_10.png,CH,2018,GA,10,MCQ,A,2,0.67
CH_2018_CH_1.png,CH/CH/CH_2018_CH_1.png,CH,2018,CH,1,MCQ,C,1,0.33
CH_2018_CH_2.png,CH/CH/CH_2018_CH_2.png,CH,2018,CH,2,MCQ,D,1,0.33
CH_2018_CH_3.png,CH/CH/CH_2018_CH_3.png,CH,2018,CH,3,MCQ,C,1,0.33
CH_2018_CH_4.png,CH/CH/CH_2018_CH_4.png,CH,2018,CH,4,MCQ,B,1,0.33
CH_2018_CH_5.png,CH/CH/CH_2018_CH_5.png,CH,2018,CH,5,MCQ,C,1,0.33
CH_2018_CH_6.png,CH/CH/CH_2018_CH_6.png,CH,2018,CH,6,MCQ,D,1,0.33
CH_2018_CH_7.png,CH/CH/CH_2018_CH_7.png,CH,2018,CH,7,MCQ,C,1,0.33
CH_2018_CH_8.png,CH/CH/CH_2018_CH_8.png,CH,2018,CH,8,MCQ,B,1,0.33
CH_2018_CH_9.png,CH/CH/CH_2018_CH_9.png,CH,2018,CH,9,MCQ,D,1,0.33
CH_2018_CH_10.png,CH/CH/CH_2018_CH_10.png,CH,2018,CH,10,MCQ,B,1,0.33
CH_2018_CH_11.png,CH/CH/CH_2018_CH_11.png,CH,2018,CH,11,MCQ,A,1,0.33
CH_2018_CH_12.png,CH/CH/CH_2018_CH_12.png,CH,2018,CH,12,MCQ,D,1,0.33
CH_2018_CH_13.png,CH/CH/CH_2018_CH_13.png,CH,2018,CH,13,MCQ,B,1,0.33
CH_2018_CH_14.png,CH/CH/CH_2018_CH_14.png,CH,2018,CH,14,MCQ,C,1,0.33
CH_2018_CH_15.png,CH/CH/CH_2018_CH_15.png,CH,2018,CH,15,MCQ,A,1,0.33
CH_2018_CH_16.png,CH/CH/CH_2018_CH_16.png,CH,2018,CH,16,MCQ,A,1,0.33
CH_2018_CH_17.png,CH/CH/CH_2018_CH_17.png,CH,2018,CH,17,MCQ,D,1,0.33
CH_2018_CH_18.png,CH/CH/CH_2018_CH_18.png,CH,2018,CH,18,MCQ,C,1,0.33
CH_2018_CH_19.png,CH/CH/CH_2018_CH_19.png,CH,2018,CH,19,MCQ,D,1,0.33
CH_2018_CH_20.png,CH/CH/CH_2018_CH_20.png,CH,2018,CH,20,MCQ,B,1,0.33
CH_2018_CH_21.png,CH/CH/CH_2018_CH_21.png,CH,2018,CH,21,MCQ,C,1,0.33
CH_2018_CH_22.png,CH/CH/CH_2018_CH_22.png,CH,2018,CH,22,MCQ,B,1,0.33
CH_2018_CH_23.png,CH/CH/CH_2018_CH_23.png,CH,2018,CH,23,NAT,≈ 0.150 m³/s   (accepted range: 0.145 to 0.155),1,0
CH_2018_CH_24.png,CH/CH/CH_2018_CH_24.png,CH,2018,CH,24,NAT,≈ 0.184   (accepted range: 0.170 to 0.200),1,0
CH_2018_CH_25.png,CH/CH/CH_2018_CH_25.png,CH,2018,CH,25,NAT,≈ 3.86 m   (accepted range: 3.7 to 3.9),1,0
