image_filename,relative_path,subject,year,section,question_no,question_type,correct_answer,marks,negative_marks
MT_2014_MT_019.png,MT/MT/MT_2014_MT_019.png,MT,2014,MT,19,MCQ,A,1,0.33
MT_2014_MT_020.png,MT/MT/MT_2014_MT_020.png,MT,2014,MT,20,MCQ,C,1,0.33
MT_2014_MT_021.png,MT/MT/MT_2014_MT_021.png,MT,2014,MT,21,NAT,5 to 5,1,0
MT_2014_MT_022.png,MT/MT/MT_2014_MT_022.png,MT,2014,MT,22,MCQ,A,1,0.33
MT_2014_MT_023.png,MT/MT/MT_2014_MT_023.png,MT,2014,MT,23,MCQ,B,1,0.33
MT_2014_MT_024.png,MT/MT/MT_2014_MT_024.png,MT,2014,MT,24,MCQ,B,1,0.33
MT_2014_MT_025.png,MT/MT/MT_2014_MT_025.png,MT,2014,MT,25,MCQ,C,1,0.33
MT_2014_MT_026.png,MT/MT/MT_2014_MT_026.png,MT,2014,MT,26,NAT,26.3 to 26.5,2,0
MT_2014_MT_027.png,MT/MT/MT_2014_MT_027.png,MT,2014,MT,27,MCQ,C,2,0.67
MT_2014_MT_028.png,MT/MT/MT_2014_MT_028.png,MT,2014,MT,28,MCQ,D,2,0.67
MT_2014_MT_029.png,MT/MT/MT_2014_MT_029.png,MT,2014,MT,29,NAT,0.46 to 0.49,2,0
MT_2014_MT_030.png,MT/MT/MT_2014_MT_030.png,MT,2014,MT,30,MCQ,B,2,0.67
MT_2014_MT_031.png,MT/MT/MT_2014_MT_031.png,MT,2014,MT,31,MCQ,D,2,0.67
MT_2014_MT_032.png,MT/MT/MT_2014_MT_032.png,MT,2014,MT,32,MCQ,C,2,0.67
MT_2014_MT_033.png,MT/MT/MT_2014_MT_033.png,MT,2014,MT,33,NAT,951 to 953,2,0
MT_2014_MT_034.png,MT/MT/MT_2014_MT_034.png,MT,2014,MT,34,NAT,2.8 to 2.9,2,0
MT_2014_MT_035.png,MT/MT/MT_2014_MT_035.png,MT,2014,MT,35,MCQ,D,2,0.67
MT_2014_MT_036.png,MT/MT/MT_2014_MT_036.png,MT,2014,MT,36,NAT,100 to 100,2,0
MT_2014_MT_037.png,MT/MT/MT_2014_MT_037.png,MT,2014,MT,37,NAT,2 to 2,2,0
MT_2014_MT_038.png,MT/MT/MT_2014_MT_038.png,MT,2014,MT,38,NAT,300 to 300,2,0
MT_2014_MT_039.png,MT/MT/MT_2014_MT_039.png,MT,2014,MT,39,MCQ,D,2,0.67
MT_2014_MT_040.png,MT/MT/MT_2014_MT_040.png,MT,2014,MT,40,NAT,4.2 to 4.3,2,0
MT_2014_MT_041.png,MT/MT/MT_2014_MT_041.png,MT,2014,MT,41,NAT,0.2 to 0.2,2,0
MT_2014_MT_042.png,MT/MT/MT_2014_MT_042.png,MT,2014,MT,42,MCQ,C,2,0.67
MT_2014_MT_043.png,MT/MT/MT_2014_MT_043.png,MT,2014,MT,43,MCQ,B,2,0.67
MT_2014_MT_044.png,MT/MT/MT_2014_MT_044.png,MT,2014,MT,44,MCQ,A,2,0.67
MT_2014_MT_045.png,MT/MT/MT_2014_MT_045.png,MT,2014,MT,45,NAT,5 to 5,2,0
MT_2014_MT_046.png,MT/MT/MT_2014_MT_046.png,MT,2014,MT,46,MCQ,C,2,0.67
MT_2014_MT_047.png,MT/MT/MT_2014_MT_047.png,MT,2014,MT,47,MCQ,B,2,0.67
MT_2014_MT_048.png,MT/MT/MT_2014_MT_048.png,MT,2014,MT,48,NAT,2.30 to 2.38,2,0
MT_2014_MT_049.png,MT/MT/MT_2014_MT_049.png,MT,2014,MT,49,NAT,35 to 36,2,0
MT_2014_MT_050.png,MT/MT/MT_2014_MT_050.png,MT,2014,MT,50,MCQ,C,2,0.67
MT_2014_MT_051.png,MT/MT/MT_2014_MT_051.png,MT,2014,MT,51,MCQ,C,2,0.67
MT_2014_MT_052.png,MT/MT/MT_2014_MT_052.png,MT,2014,MT,52,MCQ,A,2,0.67
MT_2014_MT_053.png,MT/MT/MT_2014_MT_053.png,MT,2014,MT,53,NAT,22380 to 22480,2,0
MT_2014_MT_054.png,MT/MT/MT_2014_MT_054.png,MT,2014,MT,54,NAT,5 to 5,2,0
MT_2014_MT_055.png,MT/MT/MT_2014_MT_055.png,MT,2014,MT,55,NAT,30.0 to 30.5,2,0
MT_2015_GA_001.png,MT/GA/MT_2015_GA_001.png,MT,2015,GA,1,MCQ,A,1,0.33
MT_2015_GA_002.png,MT/GA/MT_2015_GA_002.png,MT,2015,GA,2,MCQ,C,1,0.33
MT_2015_GA_003.png,MT/GA/MT_2015_GA_003.png,MT,2015,GA,3,MCQ,B,1,0.33
MT_2015_GA_004.png,MT/GA/MT_2015_GA_004.png,MT,2015,GA,4,MCQ,B,1,0.33
MT_2015_GA_005.png,MT/GA/MT_2015_GA_005.png,MT,2015,GA,5,MCQ,B,1,0.33
MT_2015_GA_006.png,MT/GA/MT_2015_GA_006.png,MT,2015,GA,6,MCQ,C,2,0.67
MT_2015_GA_007.png,MT/GA/MT_2015_GA_007.png,MT,2015,GA,7,MCQ,C,2,0.67
MT_2015_GA_008.png,MT/GA/MT_2015_GA_008.png,MT,2015,GA,8,NAT,280,2,0
MT_2015_GA_009.png,MT/GA/MT_2015_GA_009.png,MT,2015,GA,9,MCQ,C,2,0.67
MT_2015_GA_010.png,MT/GA/MT_2015_GA_010.png,MT,2015,GA,10,MCQ,B,2,0.67
MT_2015_MT_001.png,MT/MT/MT_2015_MT_001.png,MT,2015,MT,1,NAT,3.1 to 3.33,1,0
MT_2015_MT_002.png,MT/MT/MT_2015_MT_002.png,MT,2015,MT,2,MCQ,A,1,0.33
MT_2015_MT_003.png,MT/MT/MT_2015_MT_003.png,MT,2015,MT,3,MCQ,D,1,0.33
MT_2015_MT_004.png,MT/MT/MT_2015_MT_004.png,MT,2015,MT,4,MCQ,C,1,0.33
MT_2015_MT_005.png,MT/MT/MT_2015_MT_005.png,MT,2015,MT,5,MCQ,B,1,0.33
MT_2015_MT_006.png,MT/MT/MT_2015_MT_006.png,MT,2015,MT,6,MCQ,A,1,0.33
MT_2015_MT_007.png,MT/MT/MT_2015_MT_007.png,MT,2015,MT,7,MCQ,C,1,0.33
MT_2015_MT_008.png,MT/MT/MT_2015_MT_008.png,MT,2015,MT,8,MCQ,A,1,0.33
MT_2015_MT_009.png,MT/MT/MT_2015_MT_009.png,MT,2015,MT,9,MCQ,A,1,0.33
MT_2015_MT_010.png,MT/MT/MT_2015_MT_010.png,MT,2015,MT,10,MCQ,D,1,0.33
MT_2015_MT_011.png,MT/MT/MT_2015_MT_011.png,MT,2015,MT,11,MCQ,B,1,0.33
MT_2015_MT_012.png,MT/MT/MT_2015_MT_012.png,MT,2015,MT,12,MCQ,B,1,0.33
MT_2015_MT_013.png,MT/MT/MT_2015_MT_013.png,MT,2015,MT,13,MCQ,D,1,0.33
MT_2015_MT_014.png,MT/MT/MT_2015_MT_014.png,MT,2015,MT,14,MCQ,B,1,0.33
MT_2015_MT_015.png,MT/MT/MT_2015_MT_015.png,MT,2015,MT,15,MCQ,D,1,0.33
MT_2015_MT_016.png,MT/MT/MT_2015_MT_016.png,MT,2015,MT,16,MCQ,A,1,0.33
MT_2015_MT_017.png,MT/MT/MT_2015_MT_017.png,MT,2015,MT,17,MCQ,C,1,0.33
MT_2015_MT_018.png,MT/MT/MT_2015_MT_018.png,MT,2015,MT,18,MCQ,B,1,0.33
MT_2015_MT_019.png,MT/MT/MT_2015_MT_019.png,MT,2015,MT,19,MCQ,B,1,0.33
MT_2015_MT_020.png,MT/MT/MT_2015_MT_020.png,MT,2015,MT,20,MCQ,C,1,0.33
MT_2015_MT_021.png,MT/MT/MT_2015_MT_021.png,MT,2015,MT,21,MCQ,D,1,0.33
MT_2015_MT_022.png,MT/MT/MT_2015_MT_022.png,MT,2015,MT,22,NAT,490 to 510,1,0
MT_2015_MT_023.png,MT/MT/MT_2015_MT_023.png,MT,2015,MT,23,MCQ,D,1,0.33
MT_2015_MT_024.png,MT/MT/MT_2015_MT_024.png,MT,2015,MT,24,MCQ,C,1,0.33
MT_2015_MT_025.png,MT/MT/MT_2015_MT_025.png,MT,2015,MT,25,MCQ,B,1,0.33
MT_2015_MT_026.png,MT/MT/MT_2015_MT_026.png,MT,2015,MT,26,NAT,-1,2,0
MT_2015_MT_027.png,MT/MT/MT_2015_MT_027.png,MT,2015,MT,27,NAT,4,2,0
MT_2015_MT_028.png,MT/MT/MT_2015_MT_028.png,MT,2015,MT,28,NAT,1,2,0
MT_2015_MT_029.png,MT/MT/MT_2015_MT_029.png,MT,2015,MT,29,MCQ,B,2,0.67
MT_2015_MT_030.png,MT/MT/MT_2015_MT_030.png,MT,2015,MT,30,NAT,1,2,0
MT_2015_MT_031.png,MT/MT/MT_2015_MT_031.png,MT,2015,MT,31,MCQ,D,2,0.67
MT_2015_MT_032.png,MT/MT/MT_2015_MT_032.png,MT,2015,MT,32,NAT,2.1 to 2.3,2,0
MT_2015_MT_033.png,MT/MT/MT_2015_MT_033.png,MT,2015,MT,33,NAT,1400 to 1450,2,0
MT_2015_MT_034.png,MT/MT/MT_2015_MT_034.png,MT,2015,MT,34,MCQ,C,2,0.67
MT_2015_MT_035.png,MT/MT/MT_2015_MT_035.png,MT,2015,MT,35,MCQ,B,2,0.67
MT_2015_MT_036.png,MT/MT/MT_2015_MT_036.png,MT,2015,MT,36,NAT,2.9 to 3.1,2,0
MT_2015_MT_037.png,MT/MT/MT_2015_MT_037.png,MT,2015,MT,37,NAT,29.5 to 30.0,2,0
MT_2015_MT_038.png,MT/MT/MT_2015_MT_038.png,MT,2015,MT,38,NAT,0.5,2,0
MT_2015_MT_039.png,MT/MT/MT_2015_MT_039.png,MT,2015,MT,39,NAT,-1600 to -1500,2,0
MT_2015_MT_040.png,MT/MT/MT_2015_MT_040.png,MT,2015,MT,40,MCQ,C,2,0.67
MT_2015_MT_041.png,MT/MT/MT_2015_MT_041.png,MT,2015,MT,41,NAT,1,2,0
MT_2015_MT_042.png,MT/MT/MT_2015_MT_042.png,MT,2015,MT,42,MCQ,A,2,0.67
MT_2015_MT_043.png,MT/MT/MT_2015_MT_043.png,MT,2015,MT,43,MCQ,B,2,0.67
MT_2015_MT_044.png,MT/MT/MT_2015_MT_044.png,MT,2015,MT,44,NAT,0.09 to 0.11,2,0
MT_2015_MT_045.png,MT/MT/MT_2015_MT_045.png,MT,2015,MT,45,NAT,0.9 to 1.1,2,0
MT_2015_MT_046.png,MT/MT/MT_2015_MT_046.png,MT,2015,MT,46,MCQ,B,2,0.67
MT_2015_MT_047.png,MT/MT/MT_2015_MT_047.png,MT,2015,MT,47,NAT,0.39 to 0.41,2,0
MT_2015_MT_048.png,MT/MT/MT_2015_MT_048.png,MT,2015,MT,48,MCQ,B,2,0.67
MT_2015_MT_049.png,MT/MT/MT_2015_MT_049.png,MT,2015,MT,49,NAT,10,2,0
MT_2015_MT_050.png,MT/MT/MT_2015_MT_050.png,MT,2015,MT,50,MCQ,D,2,0.67
MT_2015_MT_051.png,MT/MT/MT_2015_MT_051.png,MT,2015,MT,51,MCQ,C,2,0.67
MT_2015_MT_052.png,MT/MT/MT_2015_MT_052.png,MT,2015,MT,52,MCQ,C,2,0.67
MT_2015_MT_053.png,MT/MT/MT_2015_MT_053.png,MT,2015,MT,53,NAT,3,2,0
MT_2015_MT_054.png,MT/MT/MT_2015_MT_054.png,MT,2015,MT,54,MCQ,C,2,0.67
MT_2015_MT_055.png,MT/MT/MT_2015_MT_055.png,MT,2015,MT,55,NAT,100,2,0
MT_2016_GA_001.png,MT/GA/MT_2016_GA_001.png,MT,2016,GA,1,MCQ,C,1,0.33
MT_2016_GA_002.png,MT/GA/MT_2016_GA_002.png,MT,2016,GA,2,MCQ,A,1,0.33
MT_2016_GA_003.png,MT/GA/MT_2016_GA_003.png,MT,2016,GA,3,MCQ,C,1,0.33
MT_2016_GA_004.png,MT/GA/MT_2016_GA_004.png,MT,2016,GA,4,MCQ,A,1,0.33
MT_2016_GA_005.png,MT/GA/MT_2016_GA_005.png,MT,2016,GA,5,MCQ,A,1,0.33
MT_2016_GA_006.png,MT/GA/MT_2016_GA_006.png,MT,2016,GA,6,MCQ,D,2,0.67
MT_2016_GA_007.png,MT/GA/MT_2016_GA_007.png,MT,2016,GA,7,MCQ,D,2,0.67
MT_2016_GA_008.png,MT/GA/MT_2016_GA_008.png,MT,2016,GA,8,MCQ,B,2,0.67
MT_2016_GA_009.png,MT/GA/MT_2016_GA_009.png,MT,2016,GA,9,MCQ,D,2,0.67
MT_2016_GA_010.png,MT/GA/MT_2016_GA_010.png,MT,2016,GA,10,MCQ,C,2,0.67
MT_2016_MT_001.png,MT/MT/MT_2016_MT_001.png,MT,2016,MT,1,NAT,0.99 to 1.01,1,0
MT_2016_MT_002.png,MT/MT/MT_2016_MT_002.png,MT,2016,MT,2,MCQ,D,1,0.33
MT_2016_MT_003.png,MT/MT/MT_2016_MT_003.png,MT,2016,MT,3,MCQ,C,1,0.33
MT_2016_MT_004.png,MT/MT/MT_2016_MT_004.png,MT,2016,MT,4,MCQ,A,1,0.33
MT_2016_MT_005.png,MT/MT/MT_2016_MT_005.png,MT,2016,MT,5,MCQ,B,1,0.33
MT_2016_MT_006.png,MT/MT/MT_2016_MT_006.png,MT,2016,MT,6,MCQ,D,1,0.33
MT_2016_MT_007.png,MT/MT/MT_2016_MT_007.png,MT,2016,MT,7,MCQ,A,1,0.33
MT_2016_MT_008.png,MT/MT/MT_2016_MT_008.png,MT,2016,MT,8,MCQ,C,1,0.33
MT_2016_MT_009.png,MT/MT/MT_2016_MT_009.png,MT,2016,MT,9,MCQ,B,1,0.33
MT_2016_MT_010.png,MT/MT/MT_2016_MT_010.png,MT,2016,MT,10,MCQ,A,1,0.33
MT_2016_MT_011.png,MT/MT/MT_2016_MT_011.png,MT,2016,MT,11,MCQ,D,1,0.33
MT_2016_MT_012.png,MT/MT/MT_2016_MT_012.png,MT,2016,MT,12,NAT,0.045 to 0.06,1,0
MT_2016_MT_013.png,MT/MT/MT_2016_MT_013.png,MT,2016,MT,13,MCQ,B,1,0.33
MT_2016_MT_014.png,MT/MT/MT_2016_MT_014.png,MT,2016,MT,14,MCQ,B,1,0.33
MT_2016_MT_015.png,MT/MT/MT_2016_MT_015.png,MT,2016,MT,15,MCQ,B,1,0.33
MT_2016_MT_016.png,MT/MT/MT_2016_MT_016.png,MT,2016,MT,16,NAT,54.0 to 55.5,1,0
MT_2016_MT_017.png,MT/MT/MT_2016_MT_017.png,MT,2016,MT,17,NAT,1.7 to 1.9,1,0
MT_2016_MT_018.png,MT/MT/MT_2016_MT_018.png,MT,2016,MT,18,MCQ,B,1,0.33
MT_2016_MT_019.png,MT/MT/MT_2016_MT_019.png,MT,2016,MT,19,MCQ,A,1,0.33
MT_2016_MT_020.png,MT/MT/MT_2016_MT_020.png,MT,2016,MT,20,MCQ,D,1,0.33
MT_2016_MT_021.png,MT/MT/MT_2016_MT_021.png,MT,2016,MT,21,MCQ,B,1,0.33
MT_2016_MT_022.png,MT/MT/MT_2016_MT_022.png,MT,2016,MT,22,MCQ,D,1,0.33
MT_2016_MT_023.png,MT/MT/MT_2016_MT_023.png,MT,2016,MT,23,MCQ,D,1,0.33
MT_2016_MT_024.png,MT/MT/MT_2016_MT_024.png,MT,2016,MT,24,NAT,25.5 to 26.5,1,0
MT_2016_MT_025.png,MT/MT/MT_2016_MT_025.png,MT,2016,MT,25,NAT,0.9 to 1.1,1,0
MT_2016_MT_026.png,MT/MT/MT_2016_MT_026.png,MT,2016,MT,26,NAT,19.9 to 20.1,2,0
MT_2016_MT_027.png,MT/MT/MT_2016_MT_027.png,MT,2016,MT,27,NAT,0.49 to 0.51,2,0
MT_2016_MT_028.png,MT/MT/MT_2016_MT_028.png,MT,2016,MT,28,NAT,0.135 to 0.150,2,0
MT_2016_MT_029.png,MT/MT/MT_2016_MT_029.png,MT,2016,MT,29,MCQ,A,2,0.67
MT_2016_MT_030.png,MT/MT/MT_2016_MT_030.png,MT,2016,MT,30,NAT,0.99 to 1.01,2,0
MT_2016_MT_031.png,MT/MT/MT_2016_MT_031.png,MT,2016,MT,31,MCQ,B,2,0.67
MT_2016_MT_032.png,MT/MT/MT_2016_MT_032.png,MT,2016,MT,32,NAT,-168.7 to -168.1,2,0
MT_2016_MT_033.png,MT/MT/MT_2016_MT_033.png,MT,2016,MT,33,NAT,0.499 to 0.501,2,0
MT_2016_MT_034.png,MT/MT/MT_2016_MT_034.png,MT,2016,MT,34,NAT,0.42 to 0.44,2,0
MT_2016_MT_035.png,MT/MT/MT_2016_MT_035.png,MT,2016,MT,35,NAT,31.0 to 32.0,2,0
MT_2016_MT_036.png,MT/MT/MT_2016_MT_036.png,MT,2016,MT,36,MCQ,A,2,0.67
MT_2016_MT_037.png,MT/MT/MT_2016_MT_037.png,MT,2016,MT,37,NAT,10.0 to 10.5,2,0
MT_2016_MT_038.png,MT/MT/MT_2016_MT_038.png,MT,2016,MT,38,NAT,2.0 to 2.5,2,0
MT_2016_MT_039.png,MT/MT/MT_2016_MT_039.png,MT,2016,MT,39,NAT,97.5 to 98.3,2,0
MT_2016_MT_040.png,MT/MT/MT_2016_MT_040.png,MT,2016,MT,40,NAT,11.6 to 11.8,2,0
MT_2016_MT_041.png,MT/MT/MT_2016_MT_041.png,MT,2016,MT,41,NAT,0.81 to 0.87,2,0
MT_2016_MT_042.png,MT/MT/MT_2016_MT_042.png,MT,2016,MT,42,MCQ,A,2,0.67
MT_2016_MT_043.png,MT/MT/MT_2016_MT_043.png,MT,2016,MT,43,MCQ,MTA,2,0
MT_2016_MT_044.png,MT/MT/MT_2016_MT_044.png,MT,2016,MT,44,MCQ,B,2,0.67
MT_2016_MT_045.png,MT/MT/MT_2016_MT_045.png,MT,2016,MT,45,MCQ,B,2,0.67
MT_2016_MT_046.png,MT/MT/MT_2016_MT_046.png,MT,2016,MT,46,NAT,40.0 to 40.2,2,0
MT_2016_MT_047.png,MT/MT/MT_2016_MT_047.png,MT,2016,MT,47,NAT,2630 to 2650,2,0
MT_2016_MT_048.png,MT/MT/MT_2016_MT_048.png,MT,2016,MT,48,NAT,115 to 125,2,0
MT_2016_MT_049.png,MT/MT/MT_2016_MT_049.png,MT,2016,MT,49,NAT,14.0 to 15.5,2,0
MT_2016_MT_050.png,MT/MT/MT_2016_MT_050.png,MT,2016,MT,50,NAT,1.3 to 1.5,2,0
MT_2016_MT_051.png,MT/MT/MT_2016_MT_051.png,MT,2016,MT,51,MCQ,A,2,0.67
MT_2016_MT_052.png,MT/MT/MT_2016_MT_052.png,MT,2016,MT,52,NAT,1.7 to 1.9,2,0
MT_2016_MT_053.png,MT/MT/MT_2016_MT_053.png,MT,2016,MT,53,MCQ,D,2,0.67
MT_2016_MT_054.png,MT/MT/MT_2016_MT_054.png,MT,2016,MT,54,MCQ,C,2,0.67
MT_2016_MT_055.png,MT/MT/MT_2016_MT_055.png,MT,2016,MT,55,MCQ,C,2,0.67
MT_2017_GA_001.png,MT/GA/MT_2017_GA_001.png,MT,2017,GA,1,MCQ,C,1,0.33
MT_2017_GA_002.png,MT/GA/MT_2017_GA_002.png,MT,2017,GA,2,MCQ,A,1,0.33
MT_2017_GA_003.png,MT/GA/MT_2017_GA_003.png,MT,2017,GA,3,MCQ,B,1,0.33
MT_2017_GA_004.png,MT/GA/MT_2017_GA_004.png,MT,2017,GA,4,MCQ,A,1,0.33
MT_2017_GA_005.png,MT/GA/MT_2017_GA_005.png,MT,2017,GA,5,MCQ,D,1,0.33
MT_2017_GA_006.png,MT/GA/MT_2017_GA_006.png,MT,2017,GA,6,MCQ,A,2,0.67
MT_2017_GA_007.png,MT/GA/MT_2017_GA_007.png,MT,2017,GA,7,MCQ,D,2,0.67
MT_2017_GA_008.png,MT/GA/MT_2017_GA_008.png,MT,2017,GA,8,MCQ,C,2,0.67
MT_2017_GA_009.png,MT/GA/MT_2017_GA_009.png,MT,2017,GA,9,MCQ,C,2,0.67
MT_2017_GA_010.png,MT/GA/MT_2017_GA_010.png,MT,2017,GA,10,MCQ,B,2,0.67
MT_2017_MT_001.png,MT/MT/MT_2017_MT_001.png,MT,2017,MT,1,MCQ,D,1,0.33
MT_2017_MT_002.png,MT/MT/MT_2017_MT_002.png,MT,2017,MT,2,MCQ,B,1,0.33
MT_2017_MT_003.png,MT/MT/MT_2017_MT_003.png,MT,2017,MT,3,MCQ,B,1,0.33
MT_2017_MT_004.png,MT/MT/MT_2017_MT_004.png,MT,2017,MT,4,MCQ,B,1,0.33
MT_2017_MT_005.png,MT/MT/MT_2017_MT_005.png,MT,2017,MT,5,MCQ,D,1,0.33
MT_2017_MT_006.png,MT/MT/MT_2017_MT_006.png,MT,2017,MT,6,MCQ,A,1,0.33
MT_2017_MT_007.png,MT/MT/MT_2017_MT_007.png,MT,2017,MT,7,NAT,4900 to 4940,1,0
MT_2017_MT_008.png,MT/MT/MT_2017_MT_008.png,MT,2017,MT,8,NAT,0.09 to 0.11,1,0
MT_2017_MT_009.png,MT/MT/MT_2017_MT_009.png,MT,2017,MT,9,MCQ,B,1,0.33
MT_2017_MT_010.png,MT/MT/MT_2017_MT_010.png,MT,2017,MT,10,NAT,13.30 to 15.50,1,0
MT_2017_MT_011.png,MT/MT/MT_2017_MT_011.png,MT,2017,MT,11,NAT,0.030 to 0.034,1,0
MT_2017_MT_012.png,MT/MT/MT_2017_MT_012.png,MT,2017,MT,12,NAT,0.36 to 0.44,1,0
MT_2017_MT_013.png,MT/MT/MT_2017_MT_013.png,MT,2017,MT,13,NAT,4 to 4,1,0
MT_2017_MT_014.png,MT/MT/MT_2017_MT_014.png,MT,2017,MT,14,MCQ,A,1,0.33
MT_2017_MT_015.png,MT/MT/MT_2017_MT_015.png,MT,2017,MT,15,NAT,0.130 to 0.160,1,0
MT_2017_MT_016.png,MT/MT/MT_2017_MT_016.png,MT,2017,MT,16,NAT,95.00 to125.00,1,0
MT_2017_MT_017.png,MT/MT/MT_2017_MT_017.png,MT,2017,MT,17,MCQ,C,1,0.33
MT_2017_MT_018.png,MT/MT/MT_2017_MT_018.png,MT,2017,MT,18,MCQ,A,1,0.33
MT_2017_MT_019.png,MT/MT/MT_2017_MT_019.png,MT,2017,MT,19,NAT,24.00 to 26.00,1,0
MT_2017_MT_020.png,MT/MT/MT_2017_MT_020.png,MT,2017,MT,20,NAT,0.006 to 0.010,1,0
MT_2017_MT_021.png,MT/MT/MT_2017_MT_021.png,MT,2017,MT,21,MCQ,C,1,0.33
MT_2017_MT_022.png,MT/MT/MT_2017_MT_022.png,MT,2017,MT,22,NAT,1.20 to 1.40,1,0
MT_2017_MT_023.png,MT/MT/MT_2017_MT_023.png,MT,2017,MT,23,MCQ,C,1,0.33
MT_2017_MT_024.png,MT/MT/MT_2017_MT_024.png,MT,2017,MT,24,MCQ,D,1,0.33
MT_2017_MT_025.png,MT/MT/MT_2017_MT_025.png,MT,2017,MT,25,MCQ,D,1,0.33
MT_2017_MT_026.png,MT/MT/MT_2017_MT_026.png,MT,2017,MT,26,NAT,0.400 to 0.500,2,0
MT_2017_MT_027.png,MT/MT/MT_2017_MT_027.png,MT,2017,MT,27,NAT,1 to 1,2,0
MT_2017_MT_028.png,MT/MT/MT_2017_MT_028.png,MT,2017,MT,28,NAT,0.70 to 0.80,2,0
MT_2017_MT_029.png,MT/MT/MT_2017_MT_029.png,MT,2017,MT,29,MCQ,A,2,0.67
MT_2017_MT_030.png,MT/MT/MT_2017_MT_030.png,MT,2017,MT,30,NAT,0.74 to 0.76,2,0
MT_2017_MT_031.png,MT/MT/MT_2017_MT_031.png,MT,2017,MT,31,MCQ,C,2,0.67
MT_2017_MT_032.png,MT/MT/MT_2017_MT_032.png,MT,2017,MT,32,NAT,130.00 to 135.00,2,0
MT_2017_MT_033.png,MT/MT/MT_2017_MT_033.png,MT,2017,MT,33,MCQ,C,2,0.67
MT_2017_MT_034.png,MT/MT/MT_2017_MT_034.png,MT,2017,MT,34,NAT,0.170 to 0.175,2,0
MT_2017_MT_035.png,MT/MT/MT_2017_MT_035.png,MT,2017,MT,35,NAT,1 to 1,2,0
MT_2017_MT_036.png,MT/MT/MT_2017_MT_036.png,MT,2017,MT,36,MCQ,A,2,0.67
MT_2017_MT_037.png,MT/MT/MT_2017_MT_037.png,MT,2017,MT,37,NAT,0.0010 to 0.0050,2,0
MT_2017_MT_038.png,MT/MT/MT_2017_MT_038.png,MT,2017,MT,38,NAT,6650.00 to 6750.00,2,0
